,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,49,FP1,0,-1.709,c,"S2 nomatch,",0,co2c0000341,0.0
6,49,FP1,1,0.732,c,"S2 nomatch,",0,co2c0000341,0.00390625
7,49,FP1,2,1.221,c,"S2 nomatch,",0,co2c0000341,0.0078125
8,49,FP1,3,-0.732,c,"S2 nomatch,",0,co2c0000341,0.01171875
9,49,FP1,4,-3.174,c,"S2 nomatch,",0,co2c0000341,0.015625
10,49,FP1,5,-5.615,c,"S2 nomatch,",0,co2c0000341,0.01953125
11,49,FP1,6,-5.615,c,"S2 nomatch,",0,co2c0000341,0.0234375
12,49,FP1,7,-4.639,c,"S2 nomatch,",0,co2c0000341,0.02734375
13,49,FP1,8,-2.686,c,"S2 nomatch,",0,co2c0000341,0.03125
14,49,FP1,9,-2.197,c,"S2 nomatch,",0,co2c0000341,0.03515625
15,49,FP1,10,-3.174,c,"S2 nomatch,",0,co2c0000341,0.0390625
16,49,FP1,11,-5.615,c,"S2 nomatch,",0,co2c0000341,0.04296875
17,49,FP1,12,-8.057,c,"S2 nomatch,",0,co2c0000341,0.046875
18,49,FP1,13,-9.521,c,"S2 nomatch,",0,co2c0000341,0.05078125
19,49,FP1,14,-8.545,c,"S2 nomatch,",0,co2c0000341,0.0546875
20,49,FP1,15,-5.615,c,"S2 nomatch,",0,co2c0000341,0.05859375
21,49,FP1,16,-1.709,c,"S2 nomatch,",0,co2c0000341,0.0625
22,49,FP1,17,0.244,c,"S2 nomatch,",0,co2c0000341,0.06640625
23,49,FP1,18,0.244,c,"S2 nomatch,",0,co2c0000341,0.0703125
24,49,FP1,19,-1.709,c,"S2 nomatch,",0,co2c0000341,0.07421875
25,49,FP1,20,-4.639,c,"S2 nomatch,",0,co2c0000341,0.078125
26,49,FP1,21,-6.104,c,"S2 nomatch,",0,co2c0000341,0.08203125
27,49,FP1,22,-5.127,c,"S2 nomatch,",0,co2c0000341,0.0859375
28,49,FP1,23,-2.686,c,"S2 nomatch,",0,co2c0000341,0.08984375
29,49,FP1,24,-0.732,c,"S2 nomatch,",0,co2c0000341,0.09375
30,49,FP1,25,-0.244,c,"S2 nomatch,",0,co2c0000341,0.09765625
31,49,FP1,26,-1.221,c,"S2 nomatch,",0,co2c0000341,0.1015625
32,49,FP1,27,-2.197,c,"S2 nomatch,",0,co2c0000341,0.10546875
33,49,FP1,28,-3.174,c,"S2 nomatch,",0,co2c0000341,0.109375
34,49,FP1,29,-3.174,c,"S2 nomatch,",0,co2c0000341,0.11328125
35,49,FP1,30,-2.686,c,"S2 nomatch,",0,co2c0000341,0.1171875
36,49,FP1,31,-2.197,c,"S2 nomatch,",0,co2c0000341,0.12109375
37,49,FP1,32,-2.686,c,"S2 nomatch,",0,co2c0000341,0.125
38,49,FP1,33,-2.686,c,"S2 nomatch,",0,co2c0000341,0.12890625
