,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,67,FP1,0,-8.453,c,"S2 nomatch,",0,co2c0000344,0.0
6,67,FP1,1,-8.453,c,"S2 nomatch,",0,co2c0000344,0.00390625
7,67,FP1,2,-9.918,c,"S2 nomatch,",0,co2c0000344,0.0078125
8,67,FP1,3,-12.36,c,"S2 nomatch,",0,co2c0000344,0.01171875
9,67,FP1,4,-15.289,c,"S2 nomatch,",0,co2c0000344,0.015625
10,67,FP1,5,-16.754,c,"S2 nomatch,",0,co2c0000344,0.01953125
11,67,FP1,6,-15.289,c,"S2 nomatch,",0,co2c0000344,0.0234375
12,67,FP1,7,-11.871,c,"S2 nomatch,",0,co2c0000344,0.02734375
13,67,FP1,8,-7.965,c,"S2 nomatch,",0,co2c0000344,0.03125
14,67,FP1,9,-6.012,c,"S2 nomatch,",0,co2c0000344,0.03515625
15,67,FP1,10,-5.524,c,"S2 nomatch,",0,co2c0000344,0.0390625
16,67,FP1,11,-5.524,c,"S2 nomatch,",0,co2c0000344,0.04296875
17,67,FP1,12,-4.547,c,"S2 nomatch,",0,co2c0000344,0.046875
18,67,FP1,13,-2.594,c,"S2 nomatch,",0,co2c0000344,0.05078125
19,67,FP1,14,-0.641,c,"S2 nomatch,",0,co2c0000344,0.0546875
20,67,FP1,15,0.336,c,"S2 nomatch,",0,co2c0000344,0.05859375
21,67,FP1,16,-0.153,c,"S2 nomatch,",0,co2c0000344,0.0625
22,67,FP1,17,-1.617,c,"S2 nomatch,",0,co2c0000344,0.06640625
23,67,FP1,18,-2.594,c,"S2 nomatch,",0,co2c0000344,0.0703125
24,67,FP1,19,-4.059,c,"S2 nomatch,",0,co2c0000344,0.07421875
25,67,FP1,20,-5.035,c,"S2 nomatch,",0,co2c0000344,0.078125
26,67,FP1,21,-6.989,c,"S2 nomatch,",0,co2c0000344,0.08203125
27,67,FP1,22,-8.453,c,"S2 nomatch,",0,co2c0000344,0.0859375
28,67,FP1,23,-8.942,c,"S2 nomatch,",0,co2c0000344,0.08984375
29,67,FP1,24,-8.942,c,"S2 nomatch,",0,co2c0000344,0.09375
30,67,FP1,25,-7.965,c,"S2 nomatch,",0,co2c0000344,0.09765625
31,67,FP1,26,-6.989,c,"S2 nomatch,",0,co2c0000344,0.1015625
32,67,FP1,27,-6.012,c,"S2 nomatch,",0,co2c0000344,0.10546875
33,67,FP1,28,-5.524,c,"S2 nomatch,",0,co2c0000344,0.109375
34,67,FP1,29,-4.059,c,"S2 nomatch,",0,co2c0000344,0.11328125
35,67,FP1,30,-2.594,c,"S2 nomatch,",0,co2c0000344,0.1171875
36,67,FP1,31,-1.617,c,"S2 nomatch,",0,co2c0000344,0.12109375
37,67,FP1,32,-1.129,c,"S2 nomatch,",0,co2c0000344,0.125
38,67,FP1,33,-1.129,c,"S2 nomatch,",0,co2c0000344,0.12890625
39,67,FP1,34,-1.617,c,"S2 nomatch,",0,co2c0000344,0.1328125
40,67,FP1,35,-1.129,c,"S2 nomatch,",0,co2c0000344,0.13671875
41,67,FP1,36,-0.153,c,"S2 nomatch,",0,co2c0000344,0.140625
42,67,FP1,37,0.824,c,"S2 nomatch,",0,co2c0000344,0.14453125
43,67,FP1,38,1.312,c,"S2 nomatch,",0,co2c0000344,0.1484375
44,67,FP1,39,1.312,c,"S2 nomatch,",0,co2c0000344,0.15234375
45,67,FP1,40,-0.153,c,"S2 nomatch,",0,co2c0000344,0.15625
46,67,FP1,41,-1.617,c,"S2 nomatch,",0,co2c0000344,0.16015625
47,67,FP1,42,-3.082,c,"S2 nomatch,",0,co2c0000344,0.1640625
48,67,FP1,43,-4.547,c,"S2 nomatch,",0,co2c0000344,0.16796875
49,67,FP1,44,-5.524,c,"S2 nomatch,",0,co2c0000344,0.171875
50,67,FP1,45,-6.989,c,"S2 nomatch,",0,co2c0000344,0.17578125
51,67,FP1,46,-7.965,c,"S2 nomatch,",0,co2c0000344,0.1796875
52,67,FP1,47,-8.453,c,"S2 nomatch,",0,co2c0000344,0.18359375
53,67,FP1,48,-7.965,c,"S2 nomatch,",0,co2c0000344,0.1875
54,67,FP1,49,-7.477,c,"S2 nomatch,",0,co2c0000344,0.19140625
55,67,FP1,50,-7.477,c,"S2 nomatch,",0,co2c0000344,0.1953125
56,67,FP1,51,-7.477,c,"S2 nomatch,",0,co2c0000344,0.19921875
57,67,FP1,52,-7.965,c,"S2 nomatch,",0,co2c0000344,0.203125
58,67,FP1,53,-7.965,c,"S2 nomatch,",0,co2c0000344,0.20703125
59,67,FP1,54,-6.989,c,"S2 nomatch,",0,co2c0000344,0.2109375
60,67,FP1,55,-4.547,c,"S2 nomatch,",0,co2c0000344,0.21484375
61,67,FP1,56,-2.594,c,"S2 nomatch,",0,co2c0000344,0.21875
62,67,FP1,57,-0.641,c,"S2 nomatch,",0,co2c0000344,0.22265625
63,67,FP1,58,-0.153,c,"S2 nomatch,",0,co2c0000344,0.2265625
64,67,FP1,59,-0.641,c,"S2 nomatch,",0,co2c0000344,0.23046875
65,67,FP1,60,-2.106,c,"S2 nomatch,",0,co2c0000344,0.234375
66,67,FP1,61,-3.082,c,"S2 nomatch,",0,co2c0000344,0.23828125
67,67,FP1,62,-4.059,c,"S2 nomatch,",0,co2c0000344,0.2421875
68,67,FP1,63,-4.547,c,"S2 nomatch,",0,co2c0000344,0.24609375
69,67,FP1,64,-5.035,c,"S2 nomatch,",0,co2c0000344,0.25
70,67,FP1,65,-5.524,c,"S2 nomatch,",0,co2c0000344,0.25390625
71,67,FP1,66,-6.5,c,"S2 nomatch,",0,co2c0000344,0.2578125
72,67,FP1,67,-6.989,c,"S2 nomatch,",0,co2c0000344,0.26171875
73,67,FP1,68,-7.965,c,"S2 nomatch,",0,co2c0000344,0.265625
74,67,FP1,69,-9.918,c,"S2 nomatch,",0,co2c0000344,0.26953125
75,67,FP1,70,-11.383,c,"S2 nomatch,",0,co2c0000344,0.2734375
76,67,FP1,71,-13.336,c,"S2 nomatch,",0,co2c0000344,0.27734375
