,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,59,FP1,0,-0.559,a,"S2 nomatch,",0,co2a0000368,0.0
6,59,FP1,1,-3.001,a,"S2 nomatch,",0,co2a0000368,0.00390625
7,59,FP1,2,-4.466,a,"S2 nomatch,",0,co2a0000368,0.0078125
8,59,FP1,3,-4.954,a,"S2 nomatch,",0,co2a0000368,0.01171875
9,59,FP1,4,-4.466,a,"S2 nomatch,",0,co2a0000368,0.015625
10,59,FP1,5,-3.489,a,"S2 nomatch,",0,co2a0000368,0.01953125
11,59,FP1,6,-1.536,a,"S2 nomatch,",0,co2a0000368,0.0234375
12,59,FP1,7,-0.071,a,"S2 nomatch,",0,co2a0000368,0.02734375
13,59,FP1,8,0.905,a,"S2 nomatch,",0,co2a0000368,0.03125
14,59,FP1,9,1.882,a,"S2 nomatch,",0,co2a0000368,0.03515625
15,59,FP1,10,2.37,a,"S2 nomatch,",0,co2a0000368,0.0390625
16,59,FP1,11,3.347,a,"S2 nomatch,",0,co2a0000368,0.04296875
17,59,FP1,12,3.835,a,"S2 nomatch,",0,co2a0000368,0.046875
18,59,FP1,13,4.323,a,"S2 nomatch,",0,co2a0000368,0.05078125
19,59,FP1,14,4.323,a,"S2 nomatch,",0,co2a0000368,0.0546875
20,59,FP1,15,3.835,a,"S2 nomatch,",0,co2a0000368,0.05859375
21,59,FP1,16,2.37,a,"S2 nomatch,",0,co2a0000368,0.0625
22,59,FP1,17,1.394,a,"S2 nomatch,",0,co2a0000368,0.06640625
23,59,FP1,18,0.417,a,"S2 nomatch,",0,co2a0000368,0.0703125
24,59,FP1,19,-0.071,a,"S2 nomatch,",0,co2a0000368,0.07421875
25,59,FP1,20,-0.559,a,"S2 nomatch,",0,co2a0000368,0.078125
26,59,FP1,21,-1.536,a,"S2 nomatch,",0,co2a0000368,0.08203125
27,59,FP1,22,-2.513,a,"S2 nomatch,",0,co2a0000368,0.0859375
28,59,FP1,23,-3.001,a,"S2 nomatch,",0,co2a0000368,0.08984375
29,59,FP1,24,-3.001,a,"S2 nomatch,",0,co2a0000368,0.09375
30,59,FP1,25,-2.024,a,"S2 nomatch,",0,co2a0000368,0.09765625
31,59,FP1,26,-0.559,a,"S2 nomatch,",0,co2a0000368,0.1015625
32,59,FP1,27,0.417,a,"S2 nomatch,",0,co2a0000368,0.10546875
33,59,FP1,28,-0.071,a,"S2 nomatch,",0,co2a0000368,0.109375
34,59,FP1,29,-1.048,a,"S2 nomatch,",0,co2a0000368,0.11328125
35,59,FP1,30,-2.024,a,"S2 nomatch,",0,co2a0000368,0.1171875
36,59,FP1,31,-2.513,a,"S2 nomatch,",0,co2a0000368,0.12109375
37,59,FP1,32,-2.513,a,"S2 nomatch,",0,co2a0000368,0.125
38,59,FP1,33,-2.513,a,"S2 nomatch,",0,co2a0000368,0.12890625
39,59,FP1,34,-3.489,a,"S2 nomatch,",0,co2a0000368,0.1328125
40,59,FP1,35,-4.954,a,"S2 nomatch,",0,co2a0000368,0.13671875
41,59,FP1,36,-5.442,a,"S2 nomatch,",0,co2a0000368,0.140625
42,59,FP1,37,-5.442,a,"S2 nomatch,",0,co2a0000368,0.14453125
43,59,FP1,38,-3.977,a,"S2 nomatch,",0,co2a0000368,0.1484375
44,59,FP1,39,-2.513,a,"S2 nomatch,",0,co2a0000368,0.15234375
45,59,FP1,40,-2.024,a,"S2 nomatch,",0,co2a0000368,0.15625
46,59,FP1,41,-1.536,a,"S2 nomatch,",0,co2a0000368,0.16015625
47,59,FP1,42,-1.048,a,"S2 nomatch,",0,co2a0000368,0.1640625
48,59,FP1,43,0.417,a,"S2 nomatch,",0,co2a0000368,0.16796875
49,59,FP1,44,2.37,a,"S2 nomatch,",0,co2a0000368,0.171875
50,59,FP1,45,3.835,a,"S2 nomatch,",0,co2a0000368,0.17578125
51,59,FP1,46,4.323,a,"S2 nomatch,",0,co2a0000368,0.1796875
52,59,FP1,47,2.858,a,"S2 nomatch,",0,co2a0000368,0.18359375
53,59,FP1,48,0.905,a,"S2 nomatch,",0,co2a0000368,0.1875
54,59,FP1,49,-0.071,a,"S2 nomatch,",0,co2a0000368,0.19140625
55,59,FP1,50,0.417,a,"S2 nomatch,",0,co2a0000368,0.1953125
56,59,FP1,51,1.882,a,"S2 nomatch,",0,co2a0000368,0.19921875
57,59,FP1,52,3.347,a,"S2 nomatch,",0,co2a0000368,0.203125
58,59,FP1,53,2.858,a,"S2 nomatch,",0,co2a0000368,0.20703125
59,59,FP1,54,0.417,a,"S2 nomatch,",0,co2a0000368,0.2109375
60,59,FP1,55,-2.513,a,"S2 nomatch,",0,co2a0000368,0.21484375
61,59,FP1,56,-5.442,a,"S2 nomatch,",0,co2a0000368,0.21875
62,59,FP1,57,-6.907,a,"S2 nomatch,",0,co2a0000368,0.22265625
63,59,FP1,58,-6.907,a,"S2 nomatch,",0,co2a0000368,0.2265625
64,59,FP1,59,-7.395,a,"S2 nomatch,",0,co2a0000368,0.23046875
65,59,FP1,60,-8.372,a,"S2 nomatch,",0,co2a0000368,0.234375
66,59,FP1,61,-9.349,a,"S2 nomatch,",0,co2a0000368,0.23828125
67,59,FP1,62,-11.302,a,"S2 nomatch,",0,co2a0000368,0.2421875
68,59,FP1,63,-11.79,a,"S2 nomatch,",0,co2a0000368,0.24609375
69,59,FP1,64,-11.302,a,"S2 nomatch,",0,co2a0000368,0.25
70,59,FP1,65,-9.837,a,"S2 nomatch,",0,co2a0000368,0.25390625
71,59,FP1,66,-6.907,a,"S2 nomatch,",0,co2a0000368,0.2578125
72,59,FP1,67,-3.977,a,"S2 nomatch,",0,co2a0000368,0.26171875
73,59,FP1,68,-1.536,a,"S2 nomatch,",0,co2a0000368,0.265625
74,59,FP1,69,-0.071,a,"S2 nomatch,",0,co2a0000368,0.26953125
75,59,FP1,70,-0.071,a,"S2 nomatch,",0,co2a0000368,0.2734375
76,59,FP1,71,-1.048,a,"S2 nomatch,",0,co2a0000368,0.27734375
77,59,FP1,72,-2.024,a,"S2 nomatch,",0,co2a0000368,0.28125
78,59,FP1,73,-1.536,a,"S2 nomatch,",0,co2a0000368,0.28515625
79,59,FP1,74,-0.559,a,"S2 nomatch,",0,co2a0000368,0.2890625
80,59,FP1,75,0.417,a,"S2 nomatch,",0,co2a0000368,0.29296875
81,59,FP1,76,1.882,a,"S2 nomatch,",0,co2a0000368,0.296875
82,59,FP1,77,1.882,a,"S2 nomatch,",0,co2a0000368,0.30078125
83,59,FP1,78,1.882,a,"S2 nomatch,",0,co2a0000368,0.3046875
84,59,FP1,79,1.882,a,"S2 nomatch,",0,co2a0000368,0.30859375
85,59,FP1,80,2.37,a,"S2 nomatch,",0,co2a0000368,0.3125
86,59,FP1,81,4.323,a,"S2 nomatch,",0,co2a0000368,0.31640625
87,59,FP1,82,5.3,a,"S2 nomatch,",0,co2a0000368,0.3203125
88,59,FP1,83,4.812,a,"S2 nomatch,",0,co2a0000368,0.32421875
89,59,FP1,84,2.37,a,"S2 nomatch,",0,co2a0000368,0.328125
90,59,FP1,85,-1.048,a,"S2 nomatch,",0,co2a0000368,0.33203125
91,59,FP1,86,-3.977,a,"S2 nomatch,",0,co2a0000368,0.3359375
92,59,FP1,87,-5.442,a,"S2 nomatch,",0,co2a0000368,0.33984375
93,59,FP1,88,-5.931,a,"S2 nomatch,",0,co2a0000368,0.34375
94,59,FP1,89,-5.931,a,"S2 nomatch,",0,co2a0000368,0.34765625
95,59,FP1,90,-5.442,a,"S2 nomatch,",0,co2a0000368,0.3515625
96,59,FP1,91,-5.442,a,"S2 nomatch,",0,co2a0000368,0.35546875
97,59,FP1,92,-4.954,a,"S2 nomatch,",0,co2a0000368,0.359375
98,59,FP1,93,-3.489,a,"S2 nomatch,",0,co2a0000368,0.36328125
99,59,FP1,94,-1.536,a,"S2 nomatch,",0,co2a0000368,0.3671875
100,59,FP1,95,-0.559,a,"S2 nomatch,",0,co2a0000368,0.37109375
