,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,68,FP1,0,-0.356,c,S1 obj,0,co2c0000337,0.0
6,68,FP1,1,-3.286,c,S1 obj,0,co2c0000337,0.00390625
7,68,FP1,2,-5.239,c,S1 obj,0,co2c0000337,0.0078125
8,68,FP1,3,-5.239,c,S1 obj,0,co2c0000337,0.01171875
9,68,FP1,4,-3.286,c,S1 obj,0,co2c0000337,0.015625
10,68,FP1,5,-0.844,c,S1 obj,0,co2c0000337,0.01953125
11,68,FP1,6,0.621,c,S1 obj,0,co2c0000337,0.0234375
12,68,FP1,7,1.597,c,S1 obj,0,co2c0000337,0.02734375
13,68,FP1,8,2.574,c,S1 obj,0,co2c0000337,0.03125
14,68,FP1,9,6.48,c,S1 obj,0,co2c0000337,0.03515625
15,68,FP1,10,11.851,c,S1 obj,0,co2c0000337,0.0390625
16,68,FP1,11,17.222,c,S1 obj,0,co2c0000337,0.04296875
17,68,FP1,12,20.64,c,S1 obj,0,co2c0000337,0.046875
18,68,FP1,13,21.128,c,S1 obj,0,co2c0000337,0.05078125
19,68,FP1,14,19.175,c,S1 obj,0,co2c0000337,0.0546875
20,68,FP1,15,15.757,c,S1 obj,0,co2c0000337,0.05859375
21,68,FP1,16,12.828,c,S1 obj,0,co2c0000337,0.0625
22,68,FP1,17,10.386,c,S1 obj,0,co2c0000337,0.06640625
23,68,FP1,18,7.945,c,S1 obj,0,co2c0000337,0.0703125
24,68,FP1,19,6.48,c,S1 obj,0,co2c0000337,0.07421875
25,68,FP1,20,4.527,c,S1 obj,0,co2c0000337,0.078125
26,68,FP1,21,1.597,c,S1 obj,0,co2c0000337,0.08203125
27,68,FP1,22,-2.309,c,S1 obj,0,co2c0000337,0.0859375
28,68,FP1,23,-7.192,c,S1 obj,0,co2c0000337,0.08984375
29,68,FP1,24,-10.61,c,S1 obj,0,co2c0000337,0.09375
30,68,FP1,25,-11.587,c,S1 obj,0,co2c0000337,0.09765625
31,68,FP1,26,-9.145,c,S1 obj,0,co2c0000337,0.1015625
32,68,FP1,27,-4.262,c,S1 obj,0,co2c0000337,0.10546875
33,68,FP1,28,0.132,c,S1 obj,0,co2c0000337,0.109375
34,68,FP1,29,1.597,c,S1 obj,0,co2c0000337,0.11328125
35,68,FP1,30,-0.356,c,S1 obj,0,co2c0000337,0.1171875
36,68,FP1,31,-2.797,c,S1 obj,0,co2c0000337,0.12109375
37,68,FP1,32,-4.262,c,S1 obj,0,co2c0000337,0.125
38,68,FP1,33,-3.774,c,S1 obj,0,co2c0000337,0.12890625
39,68,FP1,34,-2.309,c,S1 obj,0,co2c0000337,0.1328125
40,68,FP1,35,-1.821,c,S1 obj,0,co2c0000337,0.13671875
41,68,FP1,36,-3.286,c,S1 obj,0,co2c0000337,0.140625
42,68,FP1,37,-5.727,c,S1 obj,0,co2c0000337,0.14453125
43,68,FP1,38,-6.704,c,S1 obj,0,co2c0000337,0.1484375
44,68,FP1,39,-5.239,c,S1 obj,0,co2c0000337,0.15234375
45,68,FP1,40,-0.844,c,S1 obj,0,co2c0000337,0.15625
46,68,FP1,41,3.55,c,S1 obj,0,co2c0000337,0.16015625
47,68,FP1,42,5.503,c,S1 obj,0,co2c0000337,0.1640625
48,68,FP1,43,4.527,c,S1 obj,0,co2c0000337,0.16796875
49,68,FP1,44,-0.844,c,S1 obj,0,co2c0000337,0.171875
50,68,FP1,45,-6.215,c,S1 obj,0,co2c0000337,0.17578125
51,68,FP1,46,-11.098,c,S1 obj,0,co2c0000337,0.1796875
52,68,FP1,47,-12.075,c,S1 obj,0,co2c0000337,0.18359375
53,68,FP1,48,-10.61,c,S1 obj,0,co2c0000337,0.1875
54,68,FP1,49,-7.68,c,S1 obj,0,co2c0000337,0.19140625
55,68,FP1,50,-4.262,c,S1 obj,0,co2c0000337,0.1953125
56,68,FP1,51,-1.821,c,S1 obj,0,co2c0000337,0.19921875
57,68,FP1,52,-0.844,c,S1 obj,0,co2c0000337,0.203125
58,68,FP1,53,-0.356,c,S1 obj,0,co2c0000337,0.20703125
59,68,FP1,54,-0.844,c,S1 obj,0,co2c0000337,0.2109375
60,68,FP1,55,-1.333,c,S1 obj,0,co2c0000337,0.21484375
61,68,FP1,56,-2.309,c,S1 obj,0,co2c0000337,0.21875
62,68,FP1,57,-3.286,c,S1 obj,0,co2c0000337,0.22265625
63,68,FP1,58,-1.821,c,S1 obj,0,co2c0000337,0.2265625
64,68,FP1,59,1.597,c,S1 obj,0,co2c0000337,0.23046875
65,68,FP1,60,5.503,c,S1 obj,0,co2c0000337,0.234375
66,68,FP1,61,9.898,c,S1 obj,0,co2c0000337,0.23828125
67,68,FP1,62,11.363,c,S1 obj,0,co2c0000337,0.2421875
68,68,FP1,63,9.898,c,S1 obj,0,co2c0000337,0.24609375
69,68,FP1,64,7.456,c,S1 obj,0,co2c0000337,0.25
70,68,FP1,65,5.503,c,S1 obj,0,co2c0000337,0.25390625
71,68,FP1,66,5.015,c,S1 obj,0,co2c0000337,0.2578125
72,68,FP1,67,5.015,c,S1 obj,0,co2c0000337,0.26171875
73,68,FP1,68,4.038,c,S1 obj,0,co2c0000337,0.265625
74,68,FP1,69,0.621,c,S1 obj,0,co2c0000337,0.26953125
75,68,FP1,70,-3.286,c,S1 obj,0,co2c0000337,0.2734375
76,68,FP1,71,-5.239,c,S1 obj,0,co2c0000337,0.27734375
77,68,FP1,72,-3.774,c,S1 obj,0,co2c0000337,0.28125
78,68,FP1,73,-0.356,c,S1 obj,0,co2c0000337,0.28515625
79,68,FP1,74,1.597,c,S1 obj,0,co2c0000337,0.2890625
80,68,FP1,75,-0.844,c,S1 obj,0,co2c0000337,0.29296875
81,68,FP1,76,-5.727,c,S1 obj,0,co2c0000337,0.296875
82,68,FP1,77,-11.098,c,S1 obj,0,co2c0000337,0.30078125
83,68,FP1,78,-13.54,c,S1 obj,0,co2c0000337,0.3046875
84,68,FP1,79,-12.563,c,S1 obj,0,co2c0000337,0.30859375
85,68,FP1,80,-9.633,c,S1 obj,0,co2c0000337,0.3125
86,68,FP1,81,-8.169,c,S1 obj,0,co2c0000337,0.31640625
87,68,FP1,82,-9.145,c,S1 obj,0,co2c0000337,0.3203125
88,68,FP1,83,-11.098,c,S1 obj,0,co2c0000337,0.32421875
89,68,FP1,84,-13.051,c,S1 obj,0,co2c0000337,0.328125
90,68,FP1,85,-13.051,c,S1 obj,0,co2c0000337,0.33203125
91,68,FP1,86,-12.563,c,S1 obj,0,co2c0000337,0.3359375
92,68,FP1,87,-12.075,c,S1 obj,0,co2c0000337,0.33984375
93,68,FP1,88,-12.563,c,S1 obj,0,co2c0000337,0.34375
94,68,FP1,89,-13.051,c,S1 obj,0,co2c0000337,0.34765625
95,68,FP1,90,-13.051,c,S1 obj,0,co2c0000337,0.3515625
96,68,FP1,91,-12.563,c,S1 obj,0,co2c0000337,0.35546875
97,68,FP1,92,-12.075,c,S1 obj,0,co2c0000337,0.359375
98,68,FP1,93,-11.587,c,S1 obj,0,co2c0000337,0.36328125
99,68,FP1,94,-12.075,c,S1 obj,0,co2c0000337,0.3671875
100,68,FP1,95,-12.075,c,S1 obj,0,co2c0000337,0.37109375
101,68,FP1,96,-11.098,c,S1 obj,0,co2c0000337,0.375
102,68,FP1,97,-9.145,c,S1 obj,0,co2c0000337,0.37890625
103,68,FP1,98,-6.704,c,S1 obj,0,co2c0000337,0.3828125
104,68,FP1,99,-5.239,c,S1 obj,0,co2c0000337,0.38671875
105,68,FP1,100,-5.239,c,S1 obj,0,co2c0000337,0.390625
106,68,FP1,101,-5.727,c,S1 obj,0,co2c0000337,0.39453125
107,68,FP1,102,-7.192,c,S1 obj,0,co2c0000337,0.3984375
108,68,FP1,103,-9.145,c,S1 obj,0,co2c0000337,0.40234375
109,68,FP1,104,-9.633,c,S1 obj,0,co2c0000337,0.40625
110,68,FP1,105,-9.633,c,S1 obj,0,co2c0000337,0.41015625
111,68,FP1,106,-9.633,c,S1 obj,0,co2c0000337,0.4140625
112,68,FP1,107,-10.61,c,S1 obj,0,co2c0000337,0.41796875
113,68,FP1,108,-12.563,c,S1 obj,0,co2c0000337,0.421875
114,68,FP1,109,-14.516,c,S1 obj,0,co2c0000337,0.42578125
115,68,FP1,110,-14.028,c,S1 obj,0,co2c0000337,0.4296875
116,68,FP1,111,-11.098,c,S1 obj,0,co2c0000337,0.43359375
117,68,FP1,112,-7.192,c,S1 obj,0,co2c0000337,0.4375
118,68,FP1,113,-3.774,c,S1 obj,0,co2c0000337,0.44140625
119,68,FP1,114,-2.797,c,S1 obj,0,co2c0000337,0.4453125
120,68,FP1,115,-3.774,c,S1 obj,0,co2c0000337,0.44921875
121,68,FP1,116,-4.262,c,S1 obj,0,co2c0000337,0.453125
122,68,FP1,117,-4.262,c,S1 obj,0,co2c0000337,0.45703125
123,68,FP1,118,-2.797,c,S1 obj,0,co2c0000337,0.4609375
