,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,99,FP1,0,-3.387,a,S2 match,0,co2a0000364,0.0
6,99,FP1,1,-3.876,a,S2 match,0,co2a0000364,0.00390625
7,99,FP1,2,-3.876,a,S2 match,0,co2a0000364,0.0078125
8,99,FP1,3,-2.899,a,S2 match,0,co2a0000364,0.01171875
9,99,FP1,4,-1.434,a,S2 match,0,co2a0000364,0.015625
10,99,FP1,5,-0.458,a,S2 match,0,co2a0000364,0.01953125
11,99,FP1,6,-0.458,a,S2 match,0,co2a0000364,0.0234375
12,99,FP1,7,-1.434,a,S2 match,0,co2a0000364,0.02734375
13,99,FP1,8,-3.876,a,S2 match,0,co2a0000364,0.03125
14,99,FP1,9,-5.341,a,S2 match,0,co2a0000364,0.03515625
15,99,FP1,10,-5.341,a,S2 match,0,co2a0000364,0.0390625
16,99,FP1,11,-5.341,a,S2 match,0,co2a0000364,0.04296875
17,99,FP1,12,-4.364,a,S2 match,0,co2a0000364,0.046875
18,99,FP1,13,-2.899,a,S2 match,0,co2a0000364,0.05078125
19,99,FP1,14,-1.434,a,S2 match,0,co2a0000364,0.0546875
20,99,FP1,15,0.031,a,S2 match,0,co2a0000364,0.05859375
21,99,FP1,16,1.007,a,S2 match,0,co2a0000364,0.0625
22,99,FP1,17,0.031,a,S2 match,0,co2a0000364,0.06640625
23,99,FP1,18,-0.946,a,S2 match,0,co2a0000364,0.0703125
24,99,FP1,19,-2.411,a,S2 match,0,co2a0000364,0.07421875
25,99,FP1,20,-2.899,a,S2 match,0,co2a0000364,0.078125
26,99,FP1,21,-0.946,a,S2 match,0,co2a0000364,0.08203125
27,99,FP1,22,1.984,a,S2 match,0,co2a0000364,0.0859375
28,99,FP1,23,4.425,a,S2 match,0,co2a0000364,0.08984375
29,99,FP1,24,5.89,a,S2 match,0,co2a0000364,0.09375
30,99,FP1,25,4.913,a,S2 match,0,co2a0000364,0.09765625
31,99,FP1,26,3.448,a,S2 match,0,co2a0000364,0.1015625
32,99,FP1,27,2.472,a,S2 match,0,co2a0000364,0.10546875
33,99,FP1,28,2.96,a,S2 match,0,co2a0000364,0.109375
34,99,FP1,29,5.402,a,S2 match,0,co2a0000364,0.11328125
35,99,FP1,30,7.843,a,S2 match,0,co2a0000364,0.1171875
36,99,FP1,31,7.843,a,S2 match,0,co2a0000364,0.12109375
37,99,FP1,32,4.425,a,S2 match,0,co2a0000364,0.125
38,99,FP1,33,1.007,a,S2 match,0,co2a0000364,0.12890625
39,99,FP1,34,0.031,a,S2 match,0,co2a0000364,0.1328125
40,99,FP1,35,2.472,a,S2 match,0,co2a0000364,0.13671875
41,99,FP1,36,6.866,a,S2 match,0,co2a0000364,0.140625
42,99,FP1,37,10.284,a,S2 match,0,co2a0000364,0.14453125
43,99,FP1,38,11.261,a,S2 match,0,co2a0000364,0.1484375
44,99,FP1,39,9.796,a,S2 match,0,co2a0000364,0.15234375
45,99,FP1,40,7.843,a,S2 match,0,co2a0000364,0.15625
46,99,FP1,41,7.355,a,S2 match,0,co2a0000364,0.16015625
47,99,FP1,42,7.843,a,S2 match,0,co2a0000364,0.1640625
48,99,FP1,43,7.355,a,S2 match,0,co2a0000364,0.16796875
49,99,FP1,44,5.89,a,S2 match,0,co2a0000364,0.171875
50,99,FP1,45,4.425,a,S2 match,0,co2a0000364,0.17578125
51,99,FP1,46,2.96,a,S2 match,0,co2a0000364,0.1796875
52,99,FP1,47,2.472,a,S2 match,0,co2a0000364,0.18359375
