,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,95,FP1,0,0.844,a,"S2 nomatch,",0,co2a0000364,0.0
6,95,FP1,1,1.333,a,"S2 nomatch,",0,co2a0000364,0.00390625
7,95,FP1,2,0.844,a,"S2 nomatch,",0,co2a0000364,0.0078125
8,95,FP1,3,0.844,a,"S2 nomatch,",0,co2a0000364,0.01171875
9,95,FP1,4,0.844,a,"S2 nomatch,",0,co2a0000364,0.015625
10,95,FP1,5,0.356,a,"S2 nomatch,",0,co2a0000364,0.01953125
11,95,FP1,6,0.356,a,"S2 nomatch,",0,co2a0000364,0.0234375
12,95,FP1,7,-0.621,a,"S2 nomatch,",0,co2a0000364,0.02734375
13,95,FP1,8,-2.574,a,"S2 nomatch,",0,co2a0000364,0.03125
14,95,FP1,9,-4.038,a,"S2 nomatch,",0,co2a0000364,0.03515625
15,95,FP1,10,-4.038,a,"S2 nomatch,",0,co2a0000364,0.0390625
16,95,FP1,11,-1.109,a,"S2 nomatch,",0,co2a0000364,0.04296875
17,95,FP1,12,4.262,a,"S2 nomatch,",0,co2a0000364,0.046875
18,95,FP1,13,8.657,a,"S2 nomatch,",0,co2a0000364,0.05078125
19,95,FP1,14,10.122,a,"S2 nomatch,",0,co2a0000364,0.0546875
20,95,FP1,15,8.169,a,"S2 nomatch,",0,co2a0000364,0.05859375
21,95,FP1,16,4.751,a,"S2 nomatch,",0,co2a0000364,0.0625
22,95,FP1,17,1.333,a,"S2 nomatch,",0,co2a0000364,0.06640625
23,95,FP1,18,-0.132,a,"S2 nomatch,",0,co2a0000364,0.0703125
24,95,FP1,19,0.844,a,"S2 nomatch,",0,co2a0000364,0.07421875
25,95,FP1,20,0.844,a,"S2 nomatch,",0,co2a0000364,0.078125
26,95,FP1,21,0.356,a,"S2 nomatch,",0,co2a0000364,0.08203125
27,95,FP1,22,-1.109,a,"S2 nomatch,",0,co2a0000364,0.0859375
28,95,FP1,23,-1.597,a,"S2 nomatch,",0,co2a0000364,0.08984375
29,95,FP1,24,-0.621,a,"S2 nomatch,",0,co2a0000364,0.09375
30,95,FP1,25,1.333,a,"S2 nomatch,",0,co2a0000364,0.09765625
31,95,FP1,26,2.797,a,"S2 nomatch,",0,co2a0000364,0.1015625
32,95,FP1,27,2.797,a,"S2 nomatch,",0,co2a0000364,0.10546875
33,95,FP1,28,1.821,a,"S2 nomatch,",0,co2a0000364,0.109375
34,95,FP1,29,0.356,a,"S2 nomatch,",0,co2a0000364,0.11328125
35,95,FP1,30,-0.132,a,"S2 nomatch,",0,co2a0000364,0.1171875
36,95,FP1,31,-0.132,a,"S2 nomatch,",0,co2a0000364,0.12109375
37,95,FP1,32,0.844,a,"S2 nomatch,",0,co2a0000364,0.125
