,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,57,FP1,0,-0.712,a,"S2 nomatch,",0,co2a0000372,0.0
6,57,FP1,1,-1.2,a,"S2 nomatch,",0,co2a0000372,0.00390625
7,57,FP1,2,-1.689,a,"S2 nomatch,",0,co2a0000372,0.0078125
8,57,FP1,3,-3.153,a,"S2 nomatch,",0,co2a0000372,0.01171875
9,57,FP1,4,-4.13,a,"S2 nomatch,",0,co2a0000372,0.015625
10,57,FP1,5,-4.618,a,"S2 nomatch,",0,co2a0000372,0.01953125
11,57,FP1,6,-4.618,a,"S2 nomatch,",0,co2a0000372,0.0234375
12,57,FP1,7,-4.618,a,"S2 nomatch,",0,co2a0000372,0.02734375
13,57,FP1,8,-3.642,a,"S2 nomatch,",0,co2a0000372,0.03125
14,57,FP1,9,-2.177,a,"S2 nomatch,",0,co2a0000372,0.03515625
15,57,FP1,10,-0.712,a,"S2 nomatch,",0,co2a0000372,0.0390625
16,57,FP1,11,0.753,a,"S2 nomatch,",0,co2a0000372,0.04296875
17,57,FP1,12,0.753,a,"S2 nomatch,",0,co2a0000372,0.046875
18,57,FP1,13,-1.689,a,"S2 nomatch,",0,co2a0000372,0.05078125
19,57,FP1,14,-5.107,a,"S2 nomatch,",0,co2a0000372,0.0546875
20,57,FP1,15,-8.036,a,"S2 nomatch,",0,co2a0000372,0.05859375
21,57,FP1,16,-9.013,a,"S2 nomatch,",0,co2a0000372,0.0625
22,57,FP1,17,-8.525,a,"S2 nomatch,",0,co2a0000372,0.06640625
23,57,FP1,18,-7.548,a,"S2 nomatch,",0,co2a0000372,0.0703125
24,57,FP1,19,-7.548,a,"S2 nomatch,",0,co2a0000372,0.07421875
25,57,FP1,20,-8.525,a,"S2 nomatch,",0,co2a0000372,0.078125
26,57,FP1,21,-9.989,a,"S2 nomatch,",0,co2a0000372,0.08203125
27,57,FP1,22,-10.478,a,"S2 nomatch,",0,co2a0000372,0.0859375
28,57,FP1,23,-10.966,a,"S2 nomatch,",0,co2a0000372,0.08984375
29,57,FP1,24,-12.431,a,"S2 nomatch,",0,co2a0000372,0.09375
30,57,FP1,25,-14.872,a,"S2 nomatch,",0,co2a0000372,0.09765625
31,57,FP1,26,-17.314,a,"S2 nomatch,",0,co2a0000372,0.1015625
32,57,FP1,27,-18.29,a,"S2 nomatch,",0,co2a0000372,0.10546875
33,57,FP1,28,-16.337,a,"S2 nomatch,",0,co2a0000372,0.109375
34,57,FP1,29,-12.431,a,"S2 nomatch,",0,co2a0000372,0.11328125
35,57,FP1,30,-8.036,a,"S2 nomatch,",0,co2a0000372,0.1171875
36,57,FP1,31,-5.107,a,"S2 nomatch,",0,co2a0000372,0.12109375
37,57,FP1,32,-4.13,a,"S2 nomatch,",0,co2a0000372,0.125
