,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,51,FP1,0,-7.1,a,S2 match,0,co2a0000368,0.0
6,51,FP1,1,-7.589,a,S2 match,0,co2a0000368,0.00390625
7,51,FP1,2,-7.589,a,S2 match,0,co2a0000368,0.0078125
8,51,FP1,3,-6.612,a,S2 match,0,co2a0000368,0.01171875
9,51,FP1,4,-5.636,a,S2 match,0,co2a0000368,0.015625
10,51,FP1,5,-3.682,a,S2 match,0,co2a0000368,0.01953125
11,51,FP1,6,-2.706,a,S2 match,0,co2a0000368,0.0234375
12,51,FP1,7,-1.729,a,S2 match,0,co2a0000368,0.02734375
13,51,FP1,8,-0.753,a,S2 match,0,co2a0000368,0.03125
14,51,FP1,9,0.712,a,S2 match,0,co2a0000368,0.03515625
15,51,FP1,10,2.177,a,S2 match,0,co2a0000368,0.0390625
16,51,FP1,11,2.665,a,S2 match,0,co2a0000368,0.04296875
17,51,FP1,12,3.642,a,S2 match,0,co2a0000368,0.046875
18,51,FP1,13,4.13,a,S2 match,0,co2a0000368,0.05078125
19,51,FP1,14,4.13,a,S2 match,0,co2a0000368,0.0546875
20,51,FP1,15,4.13,a,S2 match,0,co2a0000368,0.05859375
21,51,FP1,16,2.665,a,S2 match,0,co2a0000368,0.0625
22,51,FP1,17,0.712,a,S2 match,0,co2a0000368,0.06640625
23,51,FP1,18,-0.753,a,S2 match,0,co2a0000368,0.0703125
24,51,FP1,19,-1.729,a,S2 match,0,co2a0000368,0.07421875
25,51,FP1,20,-1.729,a,S2 match,0,co2a0000368,0.078125
26,51,FP1,21,-1.241,a,S2 match,0,co2a0000368,0.08203125
27,51,FP1,22,-1.241,a,S2 match,0,co2a0000368,0.0859375
28,51,FP1,23,-2.706,a,S2 match,0,co2a0000368,0.08984375
29,51,FP1,24,-4.659,a,S2 match,0,co2a0000368,0.09375
30,51,FP1,25,-6.612,a,S2 match,0,co2a0000368,0.09765625
31,51,FP1,26,-7.589,a,S2 match,0,co2a0000368,0.1015625
32,51,FP1,27,-8.565,a,S2 match,0,co2a0000368,0.10546875
33,51,FP1,28,-8.077,a,S2 match,0,co2a0000368,0.109375
34,51,FP1,29,-8.565,a,S2 match,0,co2a0000368,0.11328125
35,51,FP1,30,-8.565,a,S2 match,0,co2a0000368,0.1171875
36,51,FP1,31,-8.565,a,S2 match,0,co2a0000368,0.12109375
37,51,FP1,32,-7.589,a,S2 match,0,co2a0000368,0.125
38,51,FP1,33,-6.124,a,S2 match,0,co2a0000368,0.12890625
39,51,FP1,34,-3.682,a,S2 match,0,co2a0000368,0.1328125
40,51,FP1,35,-1.241,a,S2 match,0,co2a0000368,0.13671875
41,51,FP1,36,0.712,a,S2 match,0,co2a0000368,0.140625
42,51,FP1,37,1.2,a,S2 match,0,co2a0000368,0.14453125
43,51,FP1,38,0.224,a,S2 match,0,co2a0000368,0.1484375
44,51,FP1,39,-0.753,a,S2 match,0,co2a0000368,0.15234375
45,51,FP1,40,-0.753,a,S2 match,0,co2a0000368,0.15625
46,51,FP1,41,1.2,a,S2 match,0,co2a0000368,0.16015625
47,51,FP1,42,3.153,a,S2 match,0,co2a0000368,0.1640625
48,51,FP1,43,4.13,a,S2 match,0,co2a0000368,0.16796875
49,51,FP1,44,4.13,a,S2 match,0,co2a0000368,0.171875
50,51,FP1,45,2.177,a,S2 match,0,co2a0000368,0.17578125
51,51,FP1,46,0.712,a,S2 match,0,co2a0000368,0.1796875
52,51,FP1,47,0.224,a,S2 match,0,co2a0000368,0.18359375
