,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,67,FP1,0,-4.405,c,"S2 nomatch,",0,co2c0000341,0.0
6,67,FP1,1,-1.963,c,"S2 nomatch,",0,co2c0000341,0.00390625
7,67,FP1,2,-0.987,c,"S2 nomatch,",0,co2c0000341,0.0078125
8,67,FP1,3,-2.94,c,"S2 nomatch,",0,co2c0000341,0.01171875
9,67,FP1,4,-6.358,c,"S2 nomatch,",0,co2c0000341,0.015625
10,67,FP1,5,-9.776,c,"S2 nomatch,",0,co2c0000341,0.01953125
11,67,FP1,6,-11.241,c,"S2 nomatch,",0,co2c0000341,0.0234375
12,67,FP1,7,-11.241,c,"S2 nomatch,",0,co2c0000341,0.02734375
13,67,FP1,8,-10.264,c,"S2 nomatch,",0,co2c0000341,0.03125
14,67,FP1,9,-9.288,c,"S2 nomatch,",0,co2c0000341,0.03515625
15,67,FP1,10,-10.264,c,"S2 nomatch,",0,co2c0000341,0.0390625
16,67,FP1,11,-12.705,c,"S2 nomatch,",0,co2c0000341,0.04296875
17,67,FP1,12,-14.659,c,"S2 nomatch,",0,co2c0000341,0.046875
18,67,FP1,13,-15.635,c,"S2 nomatch,",0,co2c0000341,0.05078125
19,67,FP1,14,-15.147,c,"S2 nomatch,",0,co2c0000341,0.0546875
20,67,FP1,15,-14.659,c,"S2 nomatch,",0,co2c0000341,0.05859375
21,67,FP1,16,-14.659,c,"S2 nomatch,",0,co2c0000341,0.0625
22,67,FP1,17,-15.147,c,"S2 nomatch,",0,co2c0000341,0.06640625
23,67,FP1,18,-16.123,c,"S2 nomatch,",0,co2c0000341,0.0703125
24,67,FP1,19,-16.612,c,"S2 nomatch,",0,co2c0000341,0.07421875
25,67,FP1,20,-17.588,c,"S2 nomatch,",0,co2c0000341,0.078125
26,67,FP1,21,-18.077,c,"S2 nomatch,",0,co2c0000341,0.08203125
27,67,FP1,22,-18.565,c,"S2 nomatch,",0,co2c0000341,0.0859375
28,67,FP1,23,-19.053,c,"S2 nomatch,",0,co2c0000341,0.08984375
29,67,FP1,24,-19.053,c,"S2 nomatch,",0,co2c0000341,0.09375
30,67,FP1,25,-18.565,c,"S2 nomatch,",0,co2c0000341,0.09765625
31,67,FP1,26,-18.077,c,"S2 nomatch,",0,co2c0000341,0.1015625
32,67,FP1,27,-18.565,c,"S2 nomatch,",0,co2c0000341,0.10546875
33,67,FP1,28,-20.518,c,"S2 nomatch,",0,co2c0000341,0.109375
