,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,57,FP1,0,6.246,c,"S2 nomatch,",0,co2c0000345,0.0
6,57,FP1,1,4.293,c,"S2 nomatch,",0,co2c0000345,0.00390625
7,57,FP1,2,0.875,c,"S2 nomatch,",0,co2c0000345,0.0078125
8,57,FP1,3,-3.031,c,"S2 nomatch,",0,co2c0000345,0.01171875
9,57,FP1,4,-6.938,c,"S2 nomatch,",0,co2c0000345,0.015625
10,57,FP1,5,-8.891,c,"S2 nomatch,",0,co2c0000345,0.01953125
11,57,FP1,6,-8.403,c,"S2 nomatch,",0,co2c0000345,0.0234375
12,57,FP1,7,-6.449,c,"S2 nomatch,",0,co2c0000345,0.02734375
13,57,FP1,8,-4.008,c,"S2 nomatch,",0,co2c0000345,0.03125
14,57,FP1,9,-2.055,c,"S2 nomatch,",0,co2c0000345,0.03515625
15,57,FP1,10,-1.567,c,"S2 nomatch,",0,co2c0000345,0.0390625
16,57,FP1,11,-2.055,c,"S2 nomatch,",0,co2c0000345,0.04296875
17,57,FP1,12,-2.055,c,"S2 nomatch,",0,co2c0000345,0.046875
18,57,FP1,13,-1.567,c,"S2 nomatch,",0,co2c0000345,0.05078125
19,57,FP1,14,-0.102,c,"S2 nomatch,",0,co2c0000345,0.0546875
20,57,FP1,15,1.851,c,"S2 nomatch,",0,co2c0000345,0.05859375
21,57,FP1,16,3.805,c,"S2 nomatch,",0,co2c0000345,0.0625
22,57,FP1,17,4.781,c,"S2 nomatch,",0,co2c0000345,0.06640625
23,57,FP1,18,4.781,c,"S2 nomatch,",0,co2c0000345,0.0703125
24,57,FP1,19,3.805,c,"S2 nomatch,",0,co2c0000345,0.07421875
25,57,FP1,20,2.34,c,"S2 nomatch,",0,co2c0000345,0.078125
26,57,FP1,21,0.387,c,"S2 nomatch,",0,co2c0000345,0.08203125
27,57,FP1,22,-1.567,c,"S2 nomatch,",0,co2c0000345,0.0859375
28,57,FP1,23,-2.543,c,"S2 nomatch,",0,co2c0000345,0.08984375
29,57,FP1,24,-3.031,c,"S2 nomatch,",0,co2c0000345,0.09375
30,57,FP1,25,-2.055,c,"S2 nomatch,",0,co2c0000345,0.09765625
31,57,FP1,26,-0.102,c,"S2 nomatch,",0,co2c0000345,0.1015625
32,57,FP1,27,1.851,c,"S2 nomatch,",0,co2c0000345,0.10546875
33,57,FP1,28,3.805,c,"S2 nomatch,",0,co2c0000345,0.109375
34,57,FP1,29,4.781,c,"S2 nomatch,",0,co2c0000345,0.11328125
35,57,FP1,30,5.269,c,"S2 nomatch,",0,co2c0000345,0.1171875
36,57,FP1,31,5.269,c,"S2 nomatch,",0,co2c0000345,0.12109375
37,57,FP1,32,5.758,c,"S2 nomatch,",0,co2c0000345,0.125
38,57,FP1,33,6.246,c,"S2 nomatch,",0,co2c0000345,0.12890625
39,57,FP1,34,6.246,c,"S2 nomatch,",0,co2c0000345,0.1328125
40,57,FP1,35,4.781,c,"S2 nomatch,",0,co2c0000345,0.13671875
41,57,FP1,36,3.316,c,"S2 nomatch,",0,co2c0000345,0.140625
42,57,FP1,37,1.363,c,"S2 nomatch,",0,co2c0000345,0.14453125
43,57,FP1,38,1.851,c,"S2 nomatch,",0,co2c0000345,0.1484375
44,57,FP1,39,3.316,c,"S2 nomatch,",0,co2c0000345,0.15234375
45,57,FP1,40,6.246,c,"S2 nomatch,",0,co2c0000345,0.15625
46,57,FP1,41,8.687,c,"S2 nomatch,",0,co2c0000345,0.16015625
47,57,FP1,42,9.664,c,"S2 nomatch,",0,co2c0000345,0.1640625
48,57,FP1,43,9.176,c,"S2 nomatch,",0,co2c0000345,0.16796875
49,57,FP1,44,7.711,c,"S2 nomatch,",0,co2c0000345,0.171875
50,57,FP1,45,6.246,c,"S2 nomatch,",0,co2c0000345,0.17578125
51,57,FP1,46,6.246,c,"S2 nomatch,",0,co2c0000345,0.1796875
52,57,FP1,47,8.199,c,"S2 nomatch,",0,co2c0000345,0.18359375
53,57,FP1,48,12.105,c,"S2 nomatch,",0,co2c0000345,0.1875
54,57,FP1,49,16.012,c,"S2 nomatch,",0,co2c0000345,0.19140625
55,57,FP1,50,18.941,c,"S2 nomatch,",0,co2c0000345,0.1953125
56,57,FP1,51,18.453,c,"S2 nomatch,",0,co2c0000345,0.19921875
57,57,FP1,52,15.523,c,"S2 nomatch,",0,co2c0000345,0.203125
58,57,FP1,53,12.105,c,"S2 nomatch,",0,co2c0000345,0.20703125
59,57,FP1,54,10.152,c,"S2 nomatch,",0,co2c0000345,0.2109375
60,57,FP1,55,9.664,c,"S2 nomatch,",0,co2c0000345,0.21484375
61,57,FP1,56,10.152,c,"S2 nomatch,",0,co2c0000345,0.21875
62,57,FP1,57,10.152,c,"S2 nomatch,",0,co2c0000345,0.22265625
63,57,FP1,58,9.176,c,"S2 nomatch,",0,co2c0000345,0.2265625
64,57,FP1,59,8.199,c,"S2 nomatch,",0,co2c0000345,0.23046875
65,57,FP1,60,9.176,c,"S2 nomatch,",0,co2c0000345,0.234375
66,57,FP1,61,11.129,c,"S2 nomatch,",0,co2c0000345,0.23828125
67,57,FP1,62,14.058,c,"S2 nomatch,",0,co2c0000345,0.2421875
68,57,FP1,63,15.523,c,"S2 nomatch,",0,co2c0000345,0.24609375
69,57,FP1,64,14.547,c,"S2 nomatch,",0,co2c0000345,0.25
70,57,FP1,65,12.594,c,"S2 nomatch,",0,co2c0000345,0.25390625
71,57,FP1,66,10.64,c,"S2 nomatch,",0,co2c0000345,0.2578125
72,57,FP1,67,9.664,c,"S2 nomatch,",0,co2c0000345,0.26171875
73,57,FP1,68,10.152,c,"S2 nomatch,",0,co2c0000345,0.265625
74,57,FP1,69,9.664,c,"S2 nomatch,",0,co2c0000345,0.26953125
75,57,FP1,70,7.711,c,"S2 nomatch,",0,co2c0000345,0.2734375
