,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
5,40,FP1,0,1.475,a,S1 obj,0,co2a0000368,0.0
6,40,FP1,1,0.01,a,S1 obj,0,co2a0000368,0.00390625
7,40,FP1,2,-0.478,a,S1 obj,0,co2a0000368,0.0078125
8,40,FP1,3,0.01,a,S1 obj,0,co2a0000368,0.01171875
9,40,FP1,4,1.475,a,S1 obj,0,co2a0000368,0.015625
10,40,FP1,5,5.381,a,S1 obj,0,co2a0000368,0.01953125
11,40,FP1,6,7.823,a,S1 obj,0,co2a0000368,0.0234375
12,40,FP1,7,9.288,a,S1 obj,0,co2a0000368,0.02734375
13,40,FP1,8,8.799,a,S1 obj,0,co2a0000368,0.03125
14,40,FP1,9,5.87,a,S1 obj,0,co2a0000368,0.03515625
15,40,FP1,10,2.452,a,S1 obj,0,co2a0000368,0.0390625
16,40,FP1,11,0.498,a,S1 obj,0,co2a0000368,0.04296875
17,40,FP1,12,0.987,a,S1 obj,0,co2a0000368,0.046875
18,40,FP1,13,2.94,a,S1 obj,0,co2a0000368,0.05078125
19,40,FP1,14,4.893,a,S1 obj,0,co2a0000368,0.0546875
20,40,FP1,15,5.381,a,S1 obj,0,co2a0000368,0.05859375
21,40,FP1,16,4.405,a,S1 obj,0,co2a0000368,0.0625
22,40,FP1,17,2.452,a,S1 obj,0,co2a0000368,0.06640625
23,40,FP1,18,1.475,a,S1 obj,0,co2a0000368,0.0703125
24,40,FP1,19,1.475,a,S1 obj,0,co2a0000368,0.07421875
25,40,FP1,20,2.94,a,S1 obj,0,co2a0000368,0.078125
26,40,FP1,21,5.381,a,S1 obj,0,co2a0000368,0.08203125
27,40,FP1,22,5.87,a,S1 obj,0,co2a0000368,0.0859375
28,40,FP1,23,5.381,a,S1 obj,0,co2a0000368,0.08984375
29,40,FP1,24,3.428,a,S1 obj,0,co2a0000368,0.09375
30,40,FP1,25,0.987,a,S1 obj,0,co2a0000368,0.09765625
31,40,FP1,26,0.01,a,S1 obj,0,co2a0000368,0.1015625
32,40,FP1,27,0.01,a,S1 obj,0,co2a0000368,0.10546875
33,40,FP1,28,0.987,a,S1 obj,0,co2a0000368,0.109375
34,40,FP1,29,1.963,a,S1 obj,0,co2a0000368,0.11328125
35,40,FP1,30,2.452,a,S1 obj,0,co2a0000368,0.1171875
36,40,FP1,31,1.963,a,S1 obj,0,co2a0000368,0.12109375
37,40,FP1,32,1.963,a,S1 obj,0,co2a0000368,0.125
38,40,FP1,33,1.475,a,S1 obj,0,co2a0000368,0.12890625
39,40,FP1,34,0.987,a,S1 obj,0,co2a0000368,0.1328125
40,40,FP1,35,0.498,a,S1 obj,0,co2a0000368,0.13671875
41,40,FP1,36,0.01,a,S1 obj,0,co2a0000368,0.140625
42,40,FP1,37,-0.966,a,S1 obj,0,co2a0000368,0.14453125
43,40,FP1,38,-1.455,a,S1 obj,0,co2a0000368,0.1484375
44,40,FP1,39,-1.455,a,S1 obj,0,co2a0000368,0.15234375
45,40,FP1,40,-2.92,a,S1 obj,0,co2a0000368,0.15625
46,40,FP1,41,-4.873,a,S1 obj,0,co2a0000368,0.16015625
47,40,FP1,42,-7.802,a,S1 obj,0,co2a0000368,0.1640625
48,40,FP1,43,-10.732,a,S1 obj,0,co2a0000368,0.16796875
49,40,FP1,44,-11.709,a,S1 obj,0,co2a0000368,0.171875
50,40,FP1,45,-10.244,a,S1 obj,0,co2a0000368,0.17578125
51,40,FP1,46,-6.337,a,S1 obj,0,co2a0000368,0.1796875
52,40,FP1,47,-1.455,a,S1 obj,0,co2a0000368,0.18359375
53,40,FP1,48,1.963,a,S1 obj,0,co2a0000368,0.1875
54,40,FP1,49,4.405,a,S1 obj,0,co2a0000368,0.19140625
55,40,FP1,50,5.381,a,S1 obj,0,co2a0000368,0.1953125
